"id_local";"id_distrito_local";"desc_distrito_local";"id_barrio_local";"desc_barrio_local";"cod_barrio_local";"id_seccion_censal_local";"desc_seccion_censal_local";"coordenada_x_local";"coordenada_y_local";"id_tipo_acceso_local";"desc_tipo_acceso_local";"id_situacion_local";"desc_situacion_local";"id_vial_edificio";"clase_vial_edificio";"desc_vial_edificio";"id_ndp_edificio";"id_clase_ndp_edificio";"nom_edificio";"num_edificio";"cal_edificio";"secuencial_local_PC";"id_vial_acceso";"clase_vial_acceso";"desc_vial_acceso";"id_ndp_acceso";"id_clase_ndp_acceso";"nom_acceso";"num_acceso";"cal_acceso";"coordenada_x_agrupacion";"coordenada_y_agrup";"id_agrupacion";"nombre_agrupacion";"id_tipo_agrup";"desc_tipo_agrup";"id_planta_agrupado";"id_local_agrupado";"rotulo"
"10001633";"1";"CENTRO              ";"106";"SOL                 ";"";"";"123";"440258,78";"4474479,07";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"MAYOR                                             ";"11007804";"1";"NUM";"6";"  ";"110";"";"CALLE                   ";"ARENAL                                            ";"20007056";"1";"NUM";"5";"  ";"";"";"";"";"";"";"";"";"STROVER"
"10001645";"1";"CENTRO              ";"102";"EMBAJADORES         ";"";"";"38";"440447,78";"4473427,26";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"TRIBULETE                                         ";"11002259";"1";"NUM";"23";"  ";"10";"";"CALLE                   ";"TRIBULETE                                         ";"11002259";"1";"NUM";"23";"  ";"";"";"";"";"";"";"";"";"R0TULO NO INFORMADO"
"10001681";"1";"CENTRO              ";"104";"JUSTICIA            ";"";"";"88";"0";"0";"";"Agrupado";"1";"Abierto";"";"CALLE                   ";"BARCELO                                           ";"11005232";"1";"NUM";"6";"  ";"0";"";"CALLE                   ";"BARCELO                                           ";"11005232";"1";"NUM";"6";"  ";"440802,27";"4475577,66";"99000056";"MERCADO MUNICIPAL DE  BARCELO";"12";"Mercado Municipal";"1";"221";"LA CARNICERIA DE ARGENSOLA"
"10001714";"1";"CENTRO              ";"106";"SOL                 ";"";"";"119";"440482,42";"4474536,9";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"MONTERA                                           ";"11007495";"1";"NUM";"4";"  ";"10";"";"CALLE                   ";"MONTERA                                           ";"11007495";"1";"NUM";"4";"  ";"";"";"";"";"";"";"";"";"MONTERA TATTOO"
"10001746";"1";"CENTRO              ";"104";"JUSTICIA            ";"";"";"81";"440818,65";"4475193,57";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"HORTALEZA                                         ";"11004872";"1";"NUM";"59";"  ";"10";"";"CALLE                   ";"HORTALEZA                                         ";"11004872";"1";"NUM";"59";"  ";"";"";"";"";"";"";"";"";"SUPER MERCADO"
"10001753";"1";"CENTRO              ";"106";"SOL                 ";"";"";"120";"440290,86";"4474269,18";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"BOLSA                                             ";"11007595";"1";"NUM";"12";"  ";"10";"";"CALLE                   ";"BOLSA                                             ";"11007595";"1";"NUM";"12";"  ";"";"";"";"";"";"";"";"";"LA CAPILLA DE LA BOLSA"
"10001821";"1";"CENTRO              ";"104";"JUSTICIA            ";"";"";"74";"440976,42";"4474826,92";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"INFANTAS                                          ";"11004300";"1";"NUM";"29";"  ";"10";"";"CALLE                   ";"INFANTAS                                          ";"11004300";"1";"NUM";"29";"  ";"";"";"";"";"";"";"";"";"HOTEL LUSSO INFANTAS Y RTE. EXLIBRIS"
"10001917";"1";"CENTRO              ";"106";"SOL                 ";"";"";"121";"440035,5";"4474153,44";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"CUCHILLEROS                                       ";"11007696";"1";"NUM";"17";"  ";"20";"";"CALLE                   ";"CUCHILLEROS                                       ";"20006862";"1";"NUM";"19";"  ";"";"";"";"";"";"";"";"";"CAFFETERIA GELATERIA 4D"
"10001926";"1";"CENTRO              ";"103";"CORTES              ";"";"";"67";"440478,52";"4474155,65";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"ATOCHA                                            ";"11003679";"1";"NUM";"23";"  ";"20";"";"CALLE                   ";"ATOCHA                                            ";"11003679";"1";"NUM";"23";"  ";"";"";"";"";"";"";"";"";"HOTEL CATALONIA PUERTA DEL SOL"
"10001929";"1";"CENTRO              ";"106";"SOL                 ";"";"";"117";"440489,86";"4474698,15";"";"Puerta Calle";"1";"Abierto";"";"PLAZA                   ";"CARMEN                                            ";"11007362";"1";"NUM";"5";"  ";"20";"";"PLAZA                   ";"CARMEN                                            ";"11007362";"1";"NUM";"5";"  ";"";"";"";"";"";"";"";"";"HOTEL PETIT PALACE PLAZA DEL CARMEN"
"10001940";"1";"CENTRO              ";"106";"SOL                 ";"";"";"119";"440499,22";"4474263,26";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"CRUZ                                              ";"11007483";"1";"NUM";"26";"  ";"20";"";"CALLE                   ";"BARCELONA                                         ";"20006666";"1";"NUM";"16";"  ";"";"";"";"";"";"";"";"";"RESTAURANTE TIJCAL"
"10001948";"1";"CENTRO              ";"102";"EMBAJADORES         ";"";"";"41";"440669,19";"4473440,76";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"VALENCIA                                          ";"11002350";"1";"NUM";"14";"  ";"40";"";"CALLE                   ";"VALENCIA                                          ";"11002350";"1";"NUM";"14";"  ";"";"";"";"";"";"";"";"";"FRUTERIA CARNICERIA"
"10001951";"1";"CENTRO              ";"102";"EMBAJADORES         ";"";"";"57";"441050,35";"4473369,53";"";"Puerta Calle";"1";"Abierto";"";"RONDA                   ";"ATOCHA                                            ";"11003093";"1";"NUM";"10";"  ";"30";"";"RONDA                   ";"ATOCHA                                            ";"11003093";"1";"NUM";"10";"  ";"";"";"";"";"";"";"";"";"PEPECAR COM"
"10001959";"1";"CENTRO              ";"103";"CORTES              ";"";"";"72";"440781,42";"4474632,04";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"VIRGEN DE LOS PELIGROS                            ";"11004166";"1";"NUM";"2";"  ";"10";"";"CALLE                   ";"VIRGEN DE LOS PELIGROS                            ";"11004166";"1";"NUM";"2";"  ";"";"";"";"";"";"";"";"";"PETIT PALACE ALCALA-TORRE                         "
"10002006";"1";"CENTRO              ";"105";"UNIVERSIDAD         ";"";"";"110";"439924,31";"4475347,84";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"SAN BERNARDINO                                    ";"11006711";"1";"NUM";"2";"  ";"10";"";"CALLE                   ";"SAN BERNARDINO                                    ";"11006711";"1";"NUM";"2";"  ";"";"";"";"";"";"";"";"";"ALIMENTACION FRUTOS SECOS"
"10002016";"1";"CENTRO              ";"101";"PALACIO             ";"";"";"6";"439765,26";"4474539,06";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"VERGARA                                           ";"11000344";"1";"NUM";"12";"  ";"20";"";"CALLE                   ";"VERGARA                                           ";"11000344";"1";"NUM";"12";"  ";"";"";"";"";"";"";"";"";"FARMACIA"
"10002032";"1";"CENTRO              ";"106";"SOL                 ";"";"";"119";"440450,17";"4474600,63";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"TETUAN                                            ";"20104752";"1";"NUM";"30";"  ";"10";"";"CALLE                   ";"TETUAN                                            ";"20104752";"1";"NUM";"30";"  ";"";"";"";"";"";"";"";"";"EL MANANTIAL"
"10002056";"1";"CENTRO              ";"106";"SOL                 ";"";"";"123";"440014,05";"4474392,77";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"MAYOR                                             ";"11007807";"1";"NUM";"38";"  ";"10";"";"CALLE                   ";"MAYOR                                             ";"11007807";"1";"NUM";"38";"  ";"";"";"";"";"";"";"";"";"THE GOOD BURGUER"
"10002057";"1";"CENTRO              ";"102";"EMBAJADORES         ";"";"";"50";"440679,57";"4473593,46";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"FE                                                ";"11002847";"1";"NUM";"6";"  ";"30";"";"CALLE                   ";"FE                                                ";"11002847";"1";"NUM";"6";"  ";"";"";"";"";"";"";"";"";"ER GUISHI"
"10002063";"1";"CENTRO              ";"101";"PALACIO             ";"";"";"2";"439807,83";"4475176,2";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"GRAN VIA                                          ";"11000112";"1";"NUM";"73";"  ";"20";"";"CALLE                   ";"GRAN VIA                                          ";"11000112";"1";"NUM";"73";"  ";"";"";"";"";"";"";"";"";"STARBUCKS COFFE"
"10002077";"1";"CENTRO              ";"106";"SOL                 ";"";"";"117";"440101,97";"4474835,76";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"JACOMETREZO                                       ";"11007229";"1";"NUM";"15";"  ";"10";"";"CALLE                   ";"JACOMETREZO                                       ";"11007229";"1";"NUM";"15";"  ";"";"";"";"";"";"";"";"";"MIAN"
"10002079";"1";"CENTRO              ";"101";"PALACIO             ";"";"";"3";"440068,13";"4474889,56";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"SILVA                                             ";"11000169";"1";"NUM";"4";"  ";"30";"";"CALLE                   ";"SILVA                                             ";"11000169";"1";"NUM";"4";"  ";"";"";"";"";"";"";"";"";"TANKAS "LA BOUTIQUE DEL CAFE""
"10002081";"1";"CENTRO              ";"106";"SOL                 ";"";"";"117";"440132,56";"4474781,9";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"PRECIADOS                                         ";"11007254";"1";"NUM";"33";"  ";"50";"";"CALLE                   ";"PRECIADOS                                         ";"11007254";"1";"NUM";"33";"  ";"";"";"";"";"";"";"";"";"LIZARRAN"
"10002091";"1";"CENTRO              ";"105";"UNIVERSIDAD         ";"";"";"108";"43987,25";"4475476,05";"";"Puerta Calle";"1";"Abierto";"";"TRAVESIA                ";"CONDE DUQUE                                       ";"11006539";"1";"NUM";"5";"  ";"30";"";"TRAVESIA                ";"CONDE DUQUE                                       ";"11006539";"1";"NUM";"5";"  ";"";"";"";"";"";"";"";"";"MESON LOS TOLEDANOS"
"10002098";"1";"CENTRO              ";"101";"PALACIO             ";"";"";"2";"439822,19";"4475115,94";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"DOCTOR CARRACIDO                                  ";"31037234";"1";"NUM";"1";"  ";"30";"";"CALLE                   ";"DOCTOR CARRACIDO                                  ";"31037234";"1";"NUM";"1";"  ";"";"";"";"";"";"";"";"";"CERVECERIA LA PASI0N"
"10002100";"1";"CENTRO              ";"101";"PALACIO             ";"";"";"3";"439932,94";"4474921,09";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"LEGANITOS                                         ";"11000225";"1";"NUM";"2";"  ";"20";"";"CALLE                   ";"LEGANITOS                                         ";"11000225";"1";"NUM";"2";"  ";"";"";"";"";"";"";"";"";"ALIMENTACION.DROGUERIA.FRUTAS"
"10001682";"1";"CENTRO              ";"105";"UNIVERSIDAD         ";"";"";"112";"440036,17";"4475032,56";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"SAN BERNARDO                                      ";"11006844";"1";"NUM";"13";"  ";"40";"";"CALLE                   ";"GRAN VIA                                          ";"20006238";"1";"NUM";"58";"  ";"";"";"";"";"";"";"";"";"STARBUCKS COFFEE"
"10001689";"1";"CENTRO              ";"104";"JUSTICIA            ";"";"";"88";"440601,94";"4475615,44";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"FUENCARRAL                                        ";"11005253";"1";"NUM";"90";"  ";"10";"";"CALLE                   ";"FUENCARRAL                                        ";"11005253";"1";"NUM";"90";"  ";"";"";"";"";"";"";"";"";"VODAFONE"
"10001691";"1";"CENTRO              ";"106";"SOL                 ";"";"";"124";"440368,54";"4474539,1";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"PRECIADOS                                         ";"11007869";"1";"NUM";"4";"  ";"10";"";"CALLE                   ";"PRECIADOS                                         ";"11007869";"1";"NUM";"4";"  ";"";"";"";"";"";"";"";"";"SFERA"
"10001692";"1";"CENTRO              ";"103";"CORTES              ";"";"";"71";"441144,08";"4474277,47";"";"Puerta Calle";"1";"Abierto";"";"PLAZA                   ";"CORTES                                            ";"11003967";"1";"NUM";"7";"  ";"40";"";"PLAZA                   ";"CANOVAS DEL CASTILLO                              ";"20104764";"1";"NUM";"5";"  ";"";"";"";"";"";"";"";"";"STARBUCKS COFFEE"
"10001710";"1";"CENTRO              ";"102";"EMBAJADORES         ";"";"";"32";"440078,64";"4473442,15";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"RIBERA DE CURTIDORES                              ";"11001934";"1";"NUM";"18";"  ";"40";"";"CALLE                   ";"RIBERA DE CURTIDORES                              ";"11001934";"1";"NUM";"18";"  ";"";"";"";"";"";"";"";"";"RASTROMASCOTA"
"10001718";"1";"CENTRO              ";"105";"UNIVERSIDAD         ";"";"";"116";"440449,36";"4474852,84";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"GRAN VIA                                          ";"20146471";"1";"NUM";"32";"  ";"60";"";"CALLE                   ";"GRAN VIA                                          ";"20146471";"1";"NUM";"32";"  ";"";"";"";"";"";"";"";"";"H & M"
"10001720";"1";"CENTRO              ";"101";"PALACIO             ";"";"";"3";"439943,38";"4474714,08";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"CAMPOMANES                                        ";"11000181";"1";"NUM";"6";"  ";"10";"";"CALLE                   ";"CAMPOMANES                                        ";"11000181";"1";"NUM";"6";"  ";"";"";"";"";"";"";"";"";"DIA SUPERMERCADO"
"10001749";"1";"CENTRO              ";"104";"JUSTICIA            ";"";"";"88";"0";"0";"";"Agrupado";"1";"Abierto";"";"CALLE                   ";"BARCELO                                           ";"11005232";"1";"NUM";"6";"  ";"0";"";"CALLE                   ";"BARCELO                                           ";"11005232";"1";"NUM";"6";"  ";"440802,27";"4475577,66";"99000056";"MERCADO MUNICIPAL DE  BARCELO";"12";"Mercado Municipal";"1";"203";"PESCADOS Y MARISCOS ARGAMAR / PTOS 202 Y 203"
"10001751";"1";"CENTRO              ";"102";"EMBAJADORES         ";"";"";"58";"441327,9";"4473608,99";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"DOCTOR DRUMEN                                     ";"11003117";"1";"NUM";"1";"  ";"10";"";"CALLE                   ";"DOCTOR DRUMEN                                     ";"11003117";"1";"NUM";"1";"  ";"";"";"";"";"";"";"";"";"RESTAURANTE CASA LUCIANO"
"10001754";"1";"CENTRO              ";"103";"CORTES              ";"";"";"72";"440836,96";"4474418,03";"";"Puerta Calle";"1";"Abierto";"";"CARRERA                 ";"SAN JERONIMO                                      ";"11003925";"1";"NUM";"34";"  ";"10";"";"CARRERA                 ";"SAN JERONIMO                                      ";"11003925";"1";"NUM";"34";"  ";"";"";"";"";"";"";"";"";"HOTEL URBAN"
"10001775";"1";"CENTRO              ";"105";"UNIVERSIDAD         ";"";"";"113";"440183,54";"4475276,06";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"PEZ                                               ";"11006920";"1";"NUM";"27";"  ";"10";"";"CALLE                   ";"PEZ                                               ";"11006920";"1";"NUM";"27";"  ";"";"";"";"";"";"";"";"";"FRUTAS VERDURAS"
"10001782";"1";"CENTRO              ";"102";"EMBAJADORES         ";"";"";"25";"440103,82";"4473914,41";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"ESTUDIOS                                          ";"11001502";"1";"NUM";"7";"  ";"10";"";"CALLE                   ";"ESTUDIOS                                          ";"11001502";"1";"NUM";"7";"  ";"";"";"";"";"";"";"";"";"SUPERMERCADO NAN-YEA. FRUTAS Y VERDURAS. PRODUCTOS ORIENTALES"
"10001791";"1";"CENTRO              ";"104";"JUSTICIA            ";"";"";"76";"440791,35";"4474906,39";"";"Puerta Calle";"1";"Abierto";"";"PLAZA                   ";"PEDRO ZEROLO                                      ";"31048077";"1";"NUM";"13";"  ";"10";"";"PLAZA                   ";"PEDRO ZEROLO                                      ";"31048077";"1";"NUM";"13";"  ";"";"";"";"";"";"";"";"";"MADRID MOVILIDAD S.A.                             "
"10001801";"1";"CENTRO              ";"105";"UNIVERSIDAD         ";"";"";"94";"440664,89";"4475249,82";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"FUENCARRAL                                        ";"11005565";"1";"NUM";"53";"  ";"10";"";"CALLE                   ";"FUENCARRAL                                        ";"11005565";"1";"NUM";"53";"  ";"";"";"";"";"";"";"";"";"GEOX"
"10001802";"1";"CENTRO              ";"105";"UNIVERSIDAD         ";"";"";"93";"440584,31";"4475609,29";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"FUENCARRAL                                        ";"11005485";"1";"NUM";"95";"  ";"20";"";"CALLE                   ";"FUENCARRAL                                        ";"11005485";"1";"NUM";"95";"  ";"";"";"";"";"";"";"";"";"MAS Q MENOS"
"10001808";"1";"CENTRO              ";"105";"UNIVERSIDAD         ";"";"";"103";"440092,77";"4475890,16";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"ALBERTO AGUILERA                                  ";"11006209";"1";"NUM";"3";"  ";"30";"";"CALLE                   ";"ALBERTO AGUILERA                                  ";"11006209";"1";"NUM";"3";"  ";"";"";"";"";"";"";"";"";"R0TULO NO INFORMADO"
"10001810";"1";"CENTRO              ";"105";"UNIVERSIDAD         ";"";"";"95";"440650,92";"4475091,46";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"FUENCARRAL                                        ";"11005642";"1";"NUM";"37";"  ";"10";"";"CALLE                   ";"FUENCARRAL                                        ";"11005642";"1";"NUM";"37";"  ";"";"";"";"";"";"";"";"";"SISLEY"
"10001826";"1";"CENTRO              ";"106";"SOL                 ";"";"";"119";"440497,19";"4474347,77";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"BARCELONA                                         ";"11007449";"1";"NUM";"2";"  ";"20";"";"CALLE                   ";"BARCELONA                                         ";"11007449";"1";"NUM";"2";"  ";"";"";"";"";"";"";"";"";"EL SECRETO"
"10001828";"1";"CENTRO              ";"101";"PALACIO             ";"";"";"12";"440058,7";"4473992,54";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"TOLEDO                                            ";"11000753";"1";"NUM";"40";"  ";"10";"";"CALLE                   ";"TOLEDO                                            ";"11000753";"1";"NUM";"40";"  ";"";"";"";"";"";"";"";"";"HIJA PEDRO PEÑA PEREDA                            "
"10001835";"1";"CENTRO              ";"104";"JUSTICIA            ";"";"";"74";"440937,2";"4474947,44";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"LIBERTAD                                          ";"11004273";"1";"NUM";"17";"  ";"20";"";"CALLE                   ";"SAN MARCOS                                        ";"11004272";"1";"NUM";"34";"  ";"";"";"";"";"";"";"";"";"R0TULO NO INFORMADO"
"10001856";"1";"CENTRO              ";"104";"JUSTICIA            ";"";"";"74";"440868,8";"4474856,57";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"INFANTAS                                          ";"11004284";"1";"NUM";"19";"  ";"10";"";"CALLE                   ";"INFANTAS                                          ";"11004284";"1";"NUM";"19";"  ";"";"";"";"";"";"";"";"";"ISOLEE"
"10001869";"1";"CENTRO              ";"104";"JUSTICIA            ";"";"";"81";"440916,69";"4475066,44";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"AUGUSTO FIGUEROA                                  ";"11004716";"1";"NUM";"33";"  ";"30";"";"CALLE                   ";"AUGUSTO FIGUEROA                                  ";"11004716";"1";"NUM";"33";"  ";"";"";"";"";"";"";"";"";"SHOES&COLORS"
"10001883";"1";"CENTRO              ";"105";"UNIVERSIDAD         ";"";"";"102";"440276,88";"4475612,47";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"DAOIZ                                             ";"11006132";"1";"NUM";"8";"  ";"10";"";"CALLE                   ";"DAOIZ                                             ";"11006132";"1";"NUM";"8";"  ";"";"";"";"";"";"";"";"";"CENTRO GERIATRICO DOS DE MAYO"
"10001898";"1";"CENTRO              ";"101";"PALACIO             ";"";"";"6";"439843,81";"4474575,35";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"VERGARA                                           ";"11000322";"1";"NUM";"3";"  ";"20";"";"CALLE                   ";"VERGARA                                           ";"11000322";"1";"NUM";"3";"  ";"";"";"";"";"";"";"";"";"NICE CREAM"
"10001899";"1";"CENTRO              ";"101";"PALACIO             ";"";"";"9";"440001,35";"4474078,57";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"CAVA BAJA                                         ";"11000606";"1";"NUM";"10";"  ";"20";"";"CALLE                   ";"CAVA BAJA                                         ";"11000606";"1";"NUM";"10";"  ";"";"";"";"";"";"";"";"";"TOMA JAMON"
"10001915";"1";"CENTRO              ";"101";"PALACIO             ";"";"";"6";"439830,97";"4474527,76";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"AMNISTIA                                          ";"11000318";"1";"NUM";"6";"  ";"20";"";"CALLE                   ";"AMNISTIA                                          ";"11000318";"1";"NUM";"6";"  ";"";"";"";"";"";"";"";"";"SIN DETERMINAR"
"10001950";"1";"CENTRO              ";"106";"SOL                 ";"";"";"124";"439998,02";"4474556,46";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"FUENTES                                           ";"11007942";"1";"NUM";"12";"  ";"10";"";"CALLE                   ";"FUENTES                                           ";"11007942";"1";"NUM";"12";"  ";"";"";"";"";"";"";"";"";"FRESCO"
"10001952";"1";"CENTRO              ";"101";"PALACIO             ";"";"";"6";"439852,65";"4474483,53";"";"Puerta Calle";"4";"Cerrado";"";"CALLE                   ";"UNION                                             ";"11000422";"1";"NUM";"4";"  ";"20";"";"CALLE                   ";"UNION                                             ";"11000422";"1";"NUM";"4";"  ";"";"";"";"";"";"";"";"";"TATTOO"
"10001962";"1";"CENTRO              ";"106";"SOL                 ";"";"";"123";"440290,22";"4474442,84";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"MAYOR                                             ";"11007803";"1";"NUM";"4";"  ";"20";"";"CALLE                   ";"MAYOR                                             ";"11007803";"1";"NUM";"4";"  ";"";"";"";"";"";"";"";"";"WOK TO WALK"
"10001969";"1";"CENTRO              ";"104";"JUSTICIA            ";"";"";"88";"0";"0";"";"Agrupado";"1";"Abierto";"";"CALLE                   ";"BARCELO                                           ";"11005232";"1";"NUM";"6";"  ";"0";"";"CALLE                   ";"BARCELO                                           ";"11005232";"1";"NUM";"6";"  ";"440802,27";"4475577,66";"99000056";"MERCADO MUNICIPAL DE  BARCELO";"12";"Mercado Municipal";"0";"108";"CARNICERIAS ANDREA Y MANUEL S.L."
"10001980";"1";"CENTRO              ";"101";"PALACIO             ";"";"";"11";"439842,12";"4473928,55";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"CAVA BAJA                                         ";"11000683";"1";"NUM";"40";"  ";"10";"";"CALLE                   ";"CAVA BAJA                                         ";"11000683";"1";"NUM";"40";"  ";"";"";"";"";"";"";"";"";"GIANGROSSI                                        "
"10001993";"1";"CENTRO              ";"106";"SOL                 ";"";"";"117";"440105,32";"4474665,19";"";"Puerta Calle";"1";"Abierto";"";"TRAVESIA                ";"TRUJILLOS                                         ";"20006584";"1";"NUM";"3";"  ";"10";"";"TRAVESIA                ";"TRUJILLOS                                         ";"20006584";"1";"NUM";"3";"  ";"";"";"";"";"";"";"";"";"HOTEL ROOM MATE LAURA"
"10002009";"1";"CENTRO              ";"104";"JUSTICIA            ";"";"";"74";"440951,4";"4474889,43";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"LIBERTAD                                          ";"11004287";"1";"NUM";"8";"  ";"20";"";"CALLE                   ";"LIBERTAD                                          ";"11004287";"1";"NUM";"8";"  ";"";"";"";"";"";"";"";"";"MOMO                                              "
"10002025";"1";"CENTRO              ";"102";"EMBAJADORES         ";"";"";"59";"0";"0";"";"Agrupado";"1";"Abierto";"";"CALLE                   ";"DUQUE DE FERNAN NUÑEZ                             ";"20004950";"1";"NUM";"4";"  ";"0";"";"CALLE                   ";"DUQUE DE FERNAN NUÑEZ                             ";"20004950";"1";"NUM";"4";"  ";"440816,75";"4473867,86";"99000065";"MERCADO MUNICIPAL ANTON MARTIN";"12";"Mercado Municipal";"PB";"14";"PESCADERIA LA BILBAINA"
"10002055";"1";"CENTRO              ";"105";"UNIVERSIDAD         ";"";"";"116";"440489,77";"4474848,46";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"GONZALO JIMENEZ DE QUESADA                        ";"20006422";"1";"NUM";"2";"  ";"40";"";"CALLE                   ";"GRAN VIA                                          ";"31041299";"1";"NUM";"30";" B";"";"";"";"";"";"";"";"";"STARBUCKS"
"10002061";"1";"CENTRO              ";"105";"UNIVERSIDAD         ";"";"";"112";"439911,35";"4475138,92";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"GRAN VIA                                          ";"11006810";"1";"NUM";"72";"  ";"30";"";"CALLE                   ";"GRAN VIA                                          ";"11006810";"1";"NUM";"72";"  ";"";"";"";"";"";"";"";"";"PARRILLA DE MARIA"
"10002099";"1";"CENTRO              ";"101";"PALACIO             ";"";"";"3";"439894,06";"4475103,25";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"GRAN VIA                                          ";"11000208";"1";"NUM";"63";"  ";"30";"";"CALLE                   ";"GRAN VIA                                          ";"11000208";"1";"NUM";"63";"  ";"";"";"";"";"";"";"";"";"FRUTOS SECOS PAN BOLLOS BEBIDAS"
"10002104";"1";"CENTRO              ";"101";"PALACIO             ";"";"";"3";"439964,68";"4475043,14";"";"Puerta Calle";"1";"Abierto";"";"CALLE                   ";"GRAN VIA                                          ";"11000237";"1";"NUM";"59";"  ";"10";"";"CALLE                   ";"GRAN VIA                                          ";"11000237";"1";"NUM";"59";"  ";"";"";"";"";"";"";"";"";"DI BOCCA RESTAURANTE ITALIANO"
"10002848";"1";"CENTRO              ";"104";"JUSTICIA            ";"";"";"76";"440809,67";"4474885,26";"";"Puerta Calle";"1";"Abierto";"";"PLAZA                   ";"PEDRO ZEROLO                                      ";"11004571";"1";"NUM";"12";"  ";"10";"";"PLAZA                   ";"PEDRO ZEROLO                                      ";"11004571";"1";"NUM";"12";"  ";"";"";"";"";"";"";"";"";"HOTEL OSCAR ROOM MATE"
